"pu","threats","amount","cost","status","threat1","threat2","threat3","threat4"
"2131","3","1","1","0","0","0","1","0"
"2131","4","1","1","0","0","0","0","1"
"2132","2","1","1","0","0","1","0","0"
"2132","3","1","1","0","0","0","1","0"
"2132","4","1","1","0","0","0","0","1"
"2133","2","1","1","0","0","1","0","0"
"2133","4","1","1","0","0","0","0","1"
"2134","2","1","1","0","0","1","0","0"
"2134","4","1","1","0","0","0","0","1"
"2135","2","1","1","0","0","1","0","0"
"2135","3","1","1","0","0","0","1","0"
"2135","4","1","1","0","0","0","0","1"
"2136","2","1","1","0","0","1","0","0"
"2136","3","1","1","0","0","0","1","0"
"2136","4","1","1","0","0","0","0","1"
"2137","2","1","1","0","0","1","0","0"
"2137","3","1","1","0","0","0","1","0"
"2137","4","1","1","0","0","0","0","1"
"2138","2","1","1","0","0","1","0","0"
"2138","4","1","1","0","0","0","0","1"
"2139","2","1","1","0","0","1","0","0"
"2139","3","1","1","0","0","0","1","0"
"2139","4","1","1","0","0","0","0","1"
"2140","2","1","1","0","0","1","0","0"
"2140","3","1","1","0","0","0","1","0"
"2140","4","1","1","0","0","0","0","1"
"2141","2","1","1","0","0","1","0","0"
"2141","3","1","1","0","0","0","1","0"
"2141","4","1","1","0","0","0","0","1"
"2142","2","1","1","0","0","1","0","0"
"2142","3","1","1","0","0","0","1","0"
"2142","4","1","1","0","0","0","0","1"
"2143","2","1","1","0","0","1","0","0"
"2143","3","1","1","0","0","0","1","0"
"2143","4","1","1","0","0","0","0","1"
"2144","2","1","1","0","0","1","0","0"
"2144","4","1","1","0","0","0","0","1"
"2145","2","1","1","0","0","1","0","0"
"2145","3","1","1","0","0","0","1","0"
"2145","4","1","1","0","0","0","0","1"
"2146","2","1","1","0","0","1","0","0"
"2146","3","1","1","0","0","0","1","0"
"2146","4","1","1","0","0","0","0","1"
"2147","2","1","1","0","0","1","0","0"
"2147","3","1","1","0","0","0","1","0"
"2147","4","1","1","0","0","0","0","1"
"2148","2","1","1","0","0","1","0","0"
"2148","3","1","1","0","0","0","1","0"
"2148","4","1","1","0","0","0","0","1"
"2149","2","1","1","0","0","1","0","0"
"2149","3","1","1","0","0","0","1","0"
"2149","4","1","1","0","0","0","0","1"
"2150","2","1","1","0","0","1","0","0"
"2150","3","1","1","0","0","0","1","0"
"2151","2","1","1","0","0","1","0","0"
"2151","4","1","1","0","0","0","0","1"
"2152","2","1","1","0","0","1","0","0"
"2152","3","1","1","0","0","0","1","0"
"2152","4","1","1","0","0","0","0","1"
"2153","2","1","1","0","0","1","0","0"
"2153","3","1","1","0","0","0","1","0"
"2153","4","1","1","0","0","0","0","1"
"2154","2","1","1","0","0","1","0","0"
"2154","4","1","1","0","0","0","0","1"
"2155","2","1","1","0","0","1","0","0"
"2155","3","1","1","0","0","0","1","0"
"2155","4","1","1","0","0","0","0","1"
"2156","2","1","1","0","0","1","0","0"
"2156","4","1","1","0","0","0","0","1"
"2157","2","1","1","0","0","1","0","0"
"2157","3","1","1","0","0","0","1","0"
"2157","4","1","1","0","0","0","0","1"
"2158","2","1","1","0","0","1","0","0"
"2158","3","1","1","0","0","0","1","0"
"2158","4","1","1","0","0","0","0","1"
"2159","2","1","1","0","0","1","0","0"
"2159","4","1","1","0","0","0","0","1"
"2160","2","1","1","0","0","1","0","0"
"2160","4","1","1","0","0","0","0","1"
"2161","2","1","1","0","0","1","0","0"
"2161","3","1","1","0","0","0","1","0"
"2161","4","1","1","0","0","0","0","1"
"2162","2","1","1","0","0","1","0","0"
"2162","3","1","1","0","0","0","1","0"
"2162","4","1","1","0","0","0","0","1"
"2163","2","1","1","0","0","1","0","0"
"2163","3","1","1","0","0","0","1","0"
"2163","4","1","1","0","0","0","0","1"
"2164","2","1","1","0","0","1","0","0"
"2164","3","1","1","0","0","0","1","0"
"2164","4","1","1","0","0","0","0","1"
"2165","2","1","1","0","0","1","0","0"
"2165","4","1","1","0","0","0","0","1"
"2166","2","1","1","0","0","1","0","0"
"2166","3","1","1","0","0","0","1","0"
"2167","2","1","1","0","0","1","0","0"
"2167","3","1","1","0","0","0","1","0"
"2168","2","1","1","0","0","1","0","0"
"2168","3","1","1","0","0","0","1","0"
"2168","4","1","1","0","0","0","0","1"
"2169","2","1","1","0","0","1","0","0"
"2169","3","1","1","0","0","0","1","0"
"2169","4","1","1","0","0","0","0","1"
"2170","2","1","1","0","0","1","0","0"
"2170","3","1","1","0","0","0","1","0"
"2170","4","1","1","0","0","0","0","1"
"2171","2","1","1","0","0","1","0","0"
"2171","3","1","1","0","0","0","1","0"
"2171","4","1","1","0","0","0","0","1"
"2172","2","1","1","0","0","1","0","0"
"2172","3","1","1","0","0","0","1","0"
"2172","4","1","1","0","0","0","0","1"
"2173","2","1","1","0","0","1","0","0"
"2173","3","1","1","0","0","0","1","0"
"2173","4","1","1","0","0","0","0","1"
"2174","2","1","1","0","0","1","0","0"
"2174","4","1","1","0","0","0","0","1"
"2175","2","1","1","0","0","1","0","0"
"2175","4","1","1","0","0","0","0","1"
"2176","2","1","1","0","0","1","0","0"
"2176","4","1","1","0","0","0","0","1"
"2177","2","1","1","0","0","1","0","0"
"2177","3","1","1","0","0","0","1","0"
"2177","4","1","1","0","0","0","0","1"
"2178","2","1","1","0","0","1","0","0"
"2178","4","1","1","0","0","0","0","1"
"2179","2","1","1","0","0","1","0","0"
"2179","4","1","1","0","0","0","0","1"
"2180","2","1","1","0","0","1","0","0"
"2180","3","1","1","0","0","0","1","0"
"2180","4","1","1","0","0","0","0","1"
"2181","2","1","1","0","0","1","0","0"
"2181","3","1","1","0","0","0","1","0"
"2181","4","1","1","0","0","0","0","1"
"2182","2","1","1","0","0","1","0","0"
"2182","3","1","1","0","0","0","1","0"
"2182","4","1","1","0","0","0","0","1"
"2183","2","1","1","0","0","1","0","0"
"2183","3","1","1","0","0","0","1","0"
"2183","4","1","1","0","0","0","0","1"
"2184","2","1","1","0","0","1","0","0"
"2184","3","1","1","0","0","0","1","0"
"2184","4","1","1","0","0","0","0","1"
"2185","2","1","1","0","0","1","0","0"
"2185","3","1","1","0","0","0","1","0"
"2185","4","1","1","0","0","0","0","1"
"2186","2","1","1","0","0","1","0","0"
"2186","3","1","1","0","0","0","1","0"
"2186","4","1","1","0","0","0","0","1"
"2187","2","1","1","0","0","1","0","0"
"2187","3","1","1","0","0","0","1","0"
"2187","4","1","1","0","0","0","0","1"
"2188","2","1","1","0","0","1","0","0"
"2188","3","1","1","0","0","0","1","0"
"2188","4","1","1","0","0","0","0","1"
"2189","2","1","1","0","0","1","0","0"
"2189","3","1","1","0","0","0","1","0"
"2189","4","1","1","0","0","0","0","1"
"2190","2","1","1","0","0","1","0","0"
"2190","3","1","1","0","0","0","1","0"
"2190","4","1","1","0","0","0","0","1"
"2191","2","1","1","0","0","1","0","0"
"2191","3","1","1","0","0","0","1","0"
"2191","4","1","1","0","0","0","0","1"
"2192","2","1","1","0","0","1","0","0"
"2192","3","1","1","0","0","0","1","0"
"2192","4","1","1","0","0","0","0","1"
"2193","2","1","1","0","0","1","0","0"
"2193","3","1","1","0","0","0","1","0"
"2193","4","1","1","0","0","0","0","1"
"2194","2","1","1","0","0","1","0","0"
"2194","4","1","1","0","0","0","0","1"
"2195","2","1","1","0","0","1","0","0"
"2195","3","1","1","0","0","0","1","0"
"2195","4","1","1","0","0","0","0","1"
"2196","2","1","1","0","0","1","0","0"
"2196","3","1","1","0","0","0","1","0"
"2196","4","1","1","0","0","0","0","1"
"2197","2","1","1","0","0","1","0","0"
"2197","3","1","1","0","0","0","1","0"
"2197","4","1","1","0","0","0","0","1"
"2198","2","1","1","0","0","1","0","0"
"2198","3","1","1","0","0","0","1","0"
"2198","4","1","1","0","0","0","0","1"
"2199","2","1","1","0","0","1","0","0"
"2199","3","1","1","0","0","0","1","0"
"2199","4","1","1","0","0","0","0","1"
"2200","2","1","1","0","0","1","0","0"
"2200","3","1","1","0","0","0","1","0"
"2200","4","1","1","0","0","0","0","1"
"2201","2","1","1","0","0","1","0","0"
"2201","3","1","1","0","0","0","1","0"
"2201","4","1","1","0","0","0","0","1"
"2202","2","1","1","0","0","1","0","0"
"2202","3","1","1","0","0","0","1","0"
"2202","4","1","1","0","0","0","0","1"
"2203","2","1","1","0","0","1","0","0"
"2203","3","1","1","0","0","0","1","0"
"2203","4","1","1","0","0","0","0","1"
"2204","2","1","1","0","0","1","0","0"
"2204","4","1","1","0","0","0","0","1"
"2205","2","1","1","0","0","1","0","0"
"2205","3","1","1","0","0","0","1","0"
"2205","4","1","1","0","0","0","0","1"
"2206","2","1","1","0","0","1","0","0"
"2206","3","1","1","0","0","0","1","0"
"2206","4","1","1","0","0","0","0","1"
"2207","2","1","1","0","0","1","0","0"
"2207","3","1","1","0","0","0","1","0"
"2207","4","1","1","0","0","0","0","1"
"2208","2","1","1","0","0","1","0","0"
"2208","4","1","1","0","0","0","0","1"
"2209","2","1","1","0","0","1","0","0"
"2209","4","1","1","0","0","0","0","1"
"2210","2","1","1","0","0","1","0","0"
"2210","4","1","1","0","0","0","0","1"
"2211","2","1","1","0","0","1","0","0"
"2211","3","1","1","0","0","0","1","0"
"2211","4","1","1","0","0","0","0","1"
"2212","2","1","1","0","0","1","0","0"
"2212","4","1","1","0","0","0","0","1"
"2213","2","1","1","0","0","1","0","0"
"2213","4","1","1","0","0","0","0","1"
"2214","2","1","1","0","0","1","0","0"
"2214","3","1","1","0","0","0","1","0"
"2214","4","1","1","0","0","0","0","1"
"2215","2","1","1","0","0","1","0","0"
"2215","3","1","1","0","0","0","1","0"
"2215","4","1","1","0","0","0","0","1"
"2216","2","1","1","0","0","1","0","0"
"2216","3","1","1","0","0","0","1","0"
"2216","4","1","1","0","0","0","0","1"
"2217","2","1","1","0","0","1","0","0"
"2217","3","1","1","0","0","0","1","0"
"2217","4","1","1","0","0","0","0","1"
"2218","2","1","1","0","0","1","0","0"
"2218","3","1","1","0","0","0","1","0"
"2218","4","1","1","0","0","0","0","1"
"2219","2","1","1","0","0","1","0","0"
"2219","3","1","1","0","0","0","1","0"
"2219","4","1","1","0","0","0","0","1"
"2220","2","1","1","0","0","1","0","0"
"2220","3","1","1","0","0","0","1","0"
"2220","4","1","1","0","0","0","0","1"
"2221","2","1","1","0","0","1","0","0"
"2221","3","1","1","0","0","0","1","0"
"2221","4","1","1","0","0","0","0","1"
"2222","2","1","1","0","0","1","0","0"
"2222","3","1","1","0","0","0","1","0"
"2222","4","1","1","0","0","0","0","1"
"2223","2","1","1","0","0","1","0","0"
"2223","3","1","1","0","0","0","1","0"
"2223","4","1","1","0","0","0","0","1"
"2224","2","1","1","0","0","1","0","0"
"2224","3","1","1","0","0","0","1","0"
"2224","4","1","1","0","0","0","0","1"
"2225","2","1","1","0","0","1","0","0"
"2225","3","1","1","0","0","0","1","0"
"2225","4","1","1","0","0","0","0","1"
"2226","2","1","1","0","0","1","0","0"
"2226","3","1","1","0","0","0","1","0"
"2226","4","1","1","0","0","0","0","1"
"2227","2","1","1","0","0","1","0","0"
"2227","3","1","1","0","0","0","1","0"
"2227","4","1","1","0","0","0","0","1"
"2228","2","1","1","0","0","1","0","0"
"2228","4","1","1","0","0","0","0","1"
"2229","2","1","1","0","0","1","0","0"
"2229","4","1","1","0","0","0","0","1"
"2230","2","1","1","0","0","1","0","0"
"2230","3","1","1","0","0","0","1","0"
"2230","4","1","1","0","0","0","0","1"
"2231","2","1","1","0","0","1","0","0"
"2231","3","1","1","0","0","0","1","0"
"2231","4","1","1","0","0","0","0","1"
"2232","2","1","1","0","0","1","0","0"
"2232","3","1","1","0","0","0","1","0"
"2232","4","1","1","0","0","0","0","1"
"2233","2","1","1","0","0","1","0","0"
"2233","3","1","1","0","0","0","1","0"
"2233","4","1","1","0","0","0","0","1"
"2234","2","1","1","0","0","1","0","0"
"2234","3","1","1","0","0","0","1","0"
"2234","4","1","1","0","0","0","0","1"
"2235","2","1","1","0","0","1","0","0"
"2235","3","1","1","0","0","0","1","0"
"2235","4","1","1","0","0","0","0","1"
"2236","2","1","1","0","0","1","0","0"
"2236","4","1","1","0","0","0","0","1"
"2237","2","1","1","0","0","1","0","0"
"2237","3","1","1","0","0","0","1","0"
"2237","4","1","1","0","0","0","0","1"
"2238","2","1","1","0","0","1","0","0"
"2238","3","1","1","0","0","0","1","0"
"2238","4","1","1","0","0","0","0","1"
"2239","2","1","1","0","0","1","0","0"
"2239","3","1","1","0","0","0","1","0"
"2239","4","1","1","0","0","0","0","1"
"2240","2","1","1","0","0","1","0","0"
"2240","3","1","1","0","0","0","1","0"
"2240","4","1","1","0","0","0","0","1"
"2241","2","1","1","0","0","1","0","0"
"2241","3","1","1","0","0","0","1","0"
"2241","4","1","1","0","0","0","0","1"
"2242","2","1","1","0","0","1","0","0"
"2242","3","1","1","0","0","0","1","0"
"2242","4","1","1","0","0","0","0","1"
"2243","2","1","1","0","0","1","0","0"
"2243","4","1","1","0","0","0","0","1"
"2244","2","1","1","0","0","1","0","0"
"2244","4","1","1","0","0","0","0","1"
"2245","2","1","1","0","0","1","0","0"
"2245","4","1","1","0","0","0","0","1"
"2246","2","1","1","0","0","1","0","0"
"2246","4","1","1","0","0","0","0","1"
"2247","2","1","1","0","0","1","0","0"
"2247","4","1","1","0","0","0","0","1"
"2248","2","1","1","0","0","1","0","0"
"2248","3","1","1","0","0","0","1","0"
"2248","4","1","1","0","0","0","0","1"
"2249","2","1","1","0","0","1","0","0"
"2249","3","1","1","0","0","0","1","0"
"2249","4","1","1","0","0","0","0","1"
"2250","2","1","1","0","0","1","0","0"
"2250","3","1","1","0","0","0","1","0"
"2250","4","1","1","0","0","0","0","1"
"2251","2","1","1","0","0","1","0","0"
"2251","4","1","1","0","0","0","0","1"
"2252","2","1","1","0","0","1","0","0"
"2252","3","1","1","0","0","0","1","0"
"2252","4","1","1","0","0","0","0","1"
"2253","2","1","1","0","0","1","0","0"
"2253","3","1","1","0","0","0","1","0"
"2253","4","1","1","0","0","0","0","1"
"2254","2","1","1","0","0","1","0","0"
"2254","4","1","1","0","0","0","0","1"
"2255","2","1","1","0","0","1","0","0"
"2255","3","1","1","0","0","0","1","0"
"2255","4","1","1","0","0","0","0","1"
"2256","2","1","1","0","0","1","0","0"
"2256","3","1","1","0","0","0","1","0"
"2256","4","1","1","0","0","0","0","1"
"2257","2","1","1","0","0","1","0","0"
"2257","3","1","1","0","0","0","1","0"
"2257","4","1","1","0","0","0","0","1"
"2258","2","1","1","0","0","1","0","0"
"2258","3","1","1","0","0","0","1","0"
"2258","4","1","1","0","0","0","0","1"
"2259","2","1","1","0","0","1","0","0"
"2259","3","1","1","0","0","0","1","0"
"2259","4","1","1","0","0","0","0","1"
"2260","2","1","1","0","0","1","0","0"
"2260","3","1","1","0","0","0","1","0"
"2260","4","1","1","0","0","0","0","1"
"2261","2","1","1","0","0","1","0","0"
"2261","4","1","1","0","0","0","0","1"
"2262","2","1","1","0","0","1","0","0"
"2262","4","1","1","0","0","0","0","1"
"2263","2","1","1","0","0","1","0","0"
"2263","4","1","1","0","0","0","0","1"
"2264","2","1","1","0","0","1","0","0"
"2264","3","1","1","0","0","0","1","0"
"2264","4","1","1","0","0","0","0","1"
"2265","2","1","1","0","0","1","0","0"
"2265","3","1","1","0","0","0","1","0"
"2265","4","1","1","0","0","0","0","1"
"2266","2","1","1","0","0","1","0","0"
"2266","4","1","1","0","0","0","0","1"
"2267","2","1","1","0","0","1","0","0"
"2267","3","1","1","0","0","0","1","0"
"2267","4","1","1","0","0","0","0","1"
"2268","2","1","1","0","0","1","0","0"
"2268","3","1","1","0","0","0","1","0"
"2268","4","1","1","0","0","0","0","1"
"2269","2","1","1","0","0","1","0","0"
"2269","4","1","1","0","0","0","0","1"
"2270","2","1","1","0","0","1","0","0"
"2270","3","1","1","0","0","0","1","0"
"2270","4","1","1","0","0","0","0","1"
"2271","2","1","1","0","0","1","0","0"
"2271","3","1","1","0","0","0","1","0"
"2271","4","1","1","0","0","0","0","1"
"2272","2","1","1","0","0","1","0","0"
"2272","4","1","1","0","0","0","0","1"
"2273","2","1","1","0","0","1","0","0"
"2273","3","1","1","0","0","0","1","0"
"2273","4","1","1","0","0","0","0","1"
"2274","2","1","1","0","0","1","0","0"
"2274","4","1","1","0","0","0","0","1"
"2275","2","1","1","0","0","1","0","0"
"2275","4","1","1","0","0","0","0","1"
"2276","2","1","1","0","0","1","0","0"
"2276","3","1","1","0","0","0","1","0"
"2276","4","1","1","0","0","0","0","1"
"2277","2","1","1","0","0","1","0","0"
"2277","3","1","1","0","0","0","1","0"
"2277","4","1","1","0","0","0","0","1"
"2278","2","1","1","0","0","1","0","0"
"2278","3","1","1","0","0","0","1","0"
"2278","4","1","1","0","0","0","0","1"
"2279","2","1","1","0","0","1","0","0"
"2279","3","1","1","0","0","0","1","0"
"2279","4","1","1","0","0","0","0","1"
"2280","2","1","1","0","0","1","0","0"
"2280","3","1","1","0","0","0","1","0"
"2280","4","1","1","0","0","0","0","1"
"2281","2","1","1","0","0","1","0","0"
"2281","3","1","1","0","0","0","1","0"
"2281","4","1","1","0","0","0","0","1"
"2282","2","1","1","0","0","1","0","0"
"2282","3","1","1","0","0","0","1","0"
"2282","4","1","1","0","0","0","0","1"
"2283","2","1","1","0","0","1","0","0"
"2283","4","1","1","0","0","0","0","1"
"2284","2","1","1","0","0","1","0","0"
"2284","3","1","1","0","0","0","1","0"
"2284","4","1","1","0","0","0","0","1"
"2285","2","1","1","0","0","1","0","0"
"2285","3","1","1","0","0","0","1","0"
"2285","4","1","1","0","0","0","0","1"
"2286","2","1","1","0","0","1","0","0"
"2286","3","1","1","0","0","0","1","0"
"2286","4","1","1","0","0","0","0","1"
"2287","2","1","1","0","0","1","0","0"
"2287","3","1","1","0","0","0","1","0"
"2287","4","1","1","0","0","0","0","1"
"2288","2","1","1","0","0","1","0","0"
"2288","3","1","1","0","0","0","1","0"
"2288","4","1","1","0","0","0","0","1"
"2289","2","1","1","0","0","1","0","0"
"2289","4","1","1","0","0","0","0","1"
"2290","2","1","1","0","0","1","0","0"
"2290","4","1","1","0","0","0","0","1"
"2291","2","1","1","0","0","1","0","0"
"2291","4","1","1","0","0","0","0","1"
"2292","2","1","1","0","0","1","0","0"
"2292","3","1","1","0","0","0","1","0"
"2292","4","1","1","0","0","0","0","1"
"2293","2","1","1","0","0","1","0","0"
"2293","3","1","1","0","0","0","1","0"
"2293","4","1","1","0","0","0","0","1"
"2294","2","1","1","0","0","1","0","0"
"2294","3","1","1","0","0","0","1","0"
"2294","4","1","1","0","0","0","0","1"
"2295","2","1","1","0","0","1","0","0"
"2295","4","1","1","0","0","0","0","1"
"2296","2","1","1","0","0","1","0","0"
"2296","4","1","1","0","0","0","0","1"
"2297","2","1","1","0","0","1","0","0"
"2297","4","1","1","0","0","0","0","1"
"2298","2","1","1","0","0","1","0","0"
"2298","3","1","1","0","0","0","1","0"
"2298","4","1","1","0","0","0","0","1"
"2299","2","1","1","0","0","1","0","0"
"2299","4","1","1","0","0","0","0","1"
"2300","2","1","1","0","0","1","0","0"
"2300","4","1","1","0","0","0","0","1"
"2301","2","1","1","0","0","1","0","0"
"2301","4","1","1","0","0","0","0","1"
"2302","2","1","1","0","0","1","0","0"
"2302","4","1","1","0","0","0","0","1"
"2303","2","1","1","0","0","1","0","0"
"2303","4","1","1","0","0","0","0","1"
"2304","2","1","1","0","0","1","0","0"
"2304","4","1","1","0","0","0","0","1"
"2305","2","1","1","0","0","1","0","0"
"2305","4","1","1","0","0","0","0","1"
"2306","2","1","1","0","0","1","0","0"
"2306","4","1","1","0","0","0","0","1"
"2307","2","1","1","0","0","1","0","0"
"2307","4","1","1","0","0","0","0","1"
"2308","2","1","1","0","0","1","0","0"
"2308","4","1","1","0","0","0","0","1"
"2309","2","1","1","0","0","1","0","0"
"2309","4","1","1","0","0","0","0","1"
"2310","2","1","1","0","0","1","0","0"
"2310","4","1","1","0","0","0","0","1"
"2311","2","1","1","0","0","1","0","0"
"2311","4","1","1","0","0","0","0","1"
"2312","2","1","1","0","0","1","0","0"
"2312","4","1","1","0","0","0","0","1"
"2313","2","1","1","0","0","1","0","0"
"2313","4","1","1","0","0","0","0","1"
"2314","2","1","1","0","0","1","0","0"
"2314","4","1","1","0","0","0","0","1"
"2315","2","1","1","0","0","1","0","0"
"2315","4","1","1","0","0","0","0","1"
"2316","2","1","1","0","0","1","0","0"
"2316","4","1","1","0","0","0","0","1"
